नागरिकता जारी जिल्ला,count
काठमाडौं,9
बारा,6
सुनसरी,5
खोटाङ,5
झापा,5
कैलाली,5
सिराहा,5
सर्लाही,4
पर्सा,4
भोजपुर,3
इलाम,3
दैलेख,3
संखुवासभा,3
मोरङ,3
नवलपरासी,3
महोत्तरी,3
धनुषा,3
मकवानपुर,2
धनकुटा,2
तेह्रथुम,2
उदयपुर,2
धादिङ,2
भक्तपुर,2
सुर्खेत,2
सोलुखुम्बु,1
पाँचथर,1
नुवाकोट,1
काभ्रेपलान्चोक,1
हुम्ला,1
चितवन,1
गुल्मी,1
दोलखा,1
पाल्पा,1
सिन्धुपाल्चोक,1
गोरखा,1
दाङ,1
जुम्ला,1
बाग्लुङ,1
कञ्चनपुर,1
जाजरकोट,1
कालिकोट,1
