नागरिकता जारी जिल्ला,count
काठमाड,12
मोरङ,3
सुनसर,3
रामेछाप,2
बारा,2
बालुङ,1
झापा,1
सलाह,1
गोरखा,1
कपलवतु,1
पदेह,1
सतर,1
बाजुरा,1
उदयपुर,1
महोर,1
धनुषा,1
पसा,1
रौतहट,1
