नागरिकता जारी जिल्ला,count
काठमाडौं,12
झापा,5
मोरङ,5
सुनसरी,4
बारा,4
बाँके,4
पर्सा,4
जुम्ला,4
कपिलवस्तु,4
उदयपुर,3
धनुषा,3
दाङ,3
सिराहा,3
ललितपुर,2
मकवानपुर,2
पाँचथर,2
रामेछाप,2
नुवाकोट,2
धादिङ,2
कैलाली,2
कञ्चनपुर,2
कालिकोट,2
भक्तपुर,2
नवलपरासी,2
दार्चुला,2
रौतहट,2
ओखलढुंगा,1
गोरखा,1
संखुवासभा,1
इलाम,1
खोटाङ,1
काभ्रेपलान्चोक,1
सिन्धुपाल्चोक,1
भोजपुर,1
रोल्पा,1
लमजुङ,1
धनकुटा,1
अछाम,1
दोलखा,1
चितवन,1
दैलेख,1
गुल्मी,1
तनहुँ,1
सुर्खेत,1
रुकुम,1
महोत्तरी,1
