नागरिकता जारी जिल्ला,count
पसा,5
खस आय भोजपुर,1
मोरङ,1
आदवासी जनजात पसा,1
मधेशी पसा,1
काक,1
झापा,1
तनहुँ,1
सुनसर,1
ललतपुर,1
खस आय ललतपुर,1
दलत पसा,1
खस आय तनहुँ,1
बाजुरा,1
