नागरिकता जारी जिल्ला,count
काठमाडौं,18
सिराहा,6
ललितपुर,4
मोरङ,4
सुनसरी,4
धनुषा,4
काभ्रेपलान्चोक,3
ताप्लेजुङ,3
चितवन,3
झापा,3
कञ्चनपुर,3
पर्सा,3
दाङ,3
बाँके,3
महोत्तरी,3
तनहुँ,2
बाग्लुङ,2
गोरखा,2
कालिकोट,2
सिन्धुपाल्चोक,2
पाल्पा,2
सुर्खेत,2
सर्लाही,2
धनकुटा,1
धादिङ,1
भक्तपुर,1
संखुवासभा,1
मकवानपुर,1
नुवाकोट,1
दैलेख,1
रुकुम,1
बैतडी,1
अछाम,1
बारा,1
ओखलढुंगा,1
बझाङ,1
नवलपरासी,1
दोलखा,1
कैलाली,1
कपिलवस्तु,1
रौतहट,1
