नागरिकता जारी जिल्ला,count
काठमाडौं,9
बारा,8
मकवानपुर,4
धनुषा,2
ललितपुर,2
सर्लाही,2
अघाखाँची,1
धादिङ,1
धनकुटा,1
कालिकोट,1
नुवाकोट,1
काभ्रेपलान्चोक,1
भक्तपुर,1
कञ्चनपुर,1
गोरखा,1
जुम्ला,1
पर्सा,1
