नागरिकता जारी जिल्ला,count
भक्तपुर,16
दैलेख,7
काठमाडौं,6
रौतहट,6
कालिकोट,5
सिराहा,5
कैलाली,4
जुम्ला,4
महोत्तरी,4
बारा,4
ललितपुर,3
कञ्चनपुर,3
पर्सा,3
काभ्रेपलान्चोक,2
सुनसरी,2
उदयपुर,2
चितवन,2
खोटाङ,2
सर्लाही,2
बाग्लुङ,1
रामेछाप,1
झापा,1
संखुवासभा,1
लमजुङ,1
बाँके,1
सिन्धुपाल्चोक,1
ओखलढुंगा,1
सोलुखुम्बु,1
सुर्खेत,1
सिन्धुली,1
दोलखा,1
पर्वत,1
गोरखा,1
अछाम,1
मोरङ,1
धनुषा,1
तेह्रथुम,1
तनहुँ,1
दाङ,1
मकवानपुर,1
