नागरिकता जारी जिल्ला,count
पर्सा,13
काठमाडौं,12
महोत्तरी,8
सुनसरी,7
धनुषा,7
सिराहा,4
अछाम,4
कञ्चनपुर,3
दाङ,3
मोरङ,3
झापा,3
ललितपुर,3
रामेछाप,3
रौतहट,2
चितवन,2
गोरखा,2
उदयपुर,2
लमजुङ,1
नुवाकोट,1
बारा,1
कैलाली,1
कालिकोट,1
दोलखा,1
दार्चुला,1
दैलेख,1
सुर्खेत,1
सिन्धुली,1
ताप्लेजुङ,1
धनकुटा,1
इलाम,1
रुकुम,1
भोजपुर,1
कपिलवस्तु,1
