नागरिकता जारी जिल्ला,count
मकवानपुर,16
रौतहट,11
कालिकोट,9
झापा,7
काठमाडौं,7
कैलाली,6
महोत्तरी,6
बारा,5
पर्सा,5
कपिलवस्तु,4
धनुषा,4
मोरङ,3
भक्तपुर,3
सिन्धुपाल्चोक,3
नवलपरासी,3
धादिङ,2
तनहुँ,1
सुर्खेत,1
काभ्रेपलान्चोक,1
गोरखा,1
नुवाकोट,1
गुल्मी,1
जुम्ला,1
दाङ,1
डोल्पा,1
सर्लाही,1
