नागरिकता जारी जिल्ला,count
बाँके,3
भोजपुर,2
मोरङ,2
धनुषा,2
कपिलवस्तु,2
रौतहट,2
पाल्पा,1
पर्सा,1
ललितपुर,1
सिन्धुपाल्चोक,1
ताप्लेजुङ,1
कालिकोट,1
रोल्पा,1
झापा,1
दाङ,1
सिराहा,1
अछाम,1
बारा,1
