नागरिकता जारी जिल्ला,count
पर्सा,9
दाङ,6
रोल्पा,5
कपिलवस्तु,5
नवलपरासी,4
कैलाली,4
काठमाडौं,3
ललितपुर,3
रुकुम,3
बाँके,3
बारा,3
पर्वत,2
बाग्लुङ,2
सिन्धुपाल्चोक,2
सिन्धुली,2
रामेछाप,2
महोत्तरी,2
दोलखा,2
झापा,2
कञ्चनपुर,2
धनुषा,2
मोरङ,2
खोटाङ,1
कालिकोट,1
तेह्रथुम,1
सुनसरी,1
धनकुटा,1
अघाखाँची,1
मकवानपुर,1
गोरखा,1
चितवन,1
पाल्पा,1
संखुवासभा,1
सोलुखुम्बु,1
काभ्रेपलान्चोक,1
दैलेख,1
अछाम,1
बैतडी,1
जुम्ला,1
सर्लाही,1
नुवाकोट,1
गुल्मी,1
हुम्ला,1
बझाङ,1
मुगु,1
दार्चुला,1
डोटी,1
उदयपुर,1
इलाम,1
भोजपुर,1
