नागरिकता जारी जिल्ला,count
सिराहा,4
पाँचथर,3
काठमाडौं,3
पर्सा,2
इलाम,2
सिन्धुली,2
भोजपुर,2
सुनसरी,2
बारा,2
झापा,2
मोरङ,2
महोत्तरी,2
कालिकोट,2
ललितपुर,1
नुवाकोट,1
संखुवासभा,1
उदयपुर,1
काभ्रेपलान्चोक,1
रामेछाप,1
सुर्खेत,1
सोलुखुम्बु,1
खोटाङ,1
रुकुम,1
दोलखा,1
बाँके,1
धनुषा,1
कैलाली,1
अछाम,1
रौतहट,1
