नागरिकता जारी जिल्ला,count
झापा,3
सुनसरी,1
तेह्रथुम,1
बाग्लुङ,1
तनहुँ,1
ताप्लेजुङ,1
दाङ,1
काठमाडौं,1
कालिकोट,1
