नागरिकता जारी जिल्ला,count
सुनसरी,10
मोरङ,3
मकवानपुर,2
काठमाडौं,1
चितवन,1
कालिकोट,1
नुवाकोट,1
सिन्धुली,1
नवलपरासी,1
कैलाली,1
पर्सा,1
बारा,1
गुल्मी,1
धादिङ,1
झापा,1
